patch_id,site_id,patch_type,label,rgb_path,lidar_path,rgb_width,rgb_height,lidar_width,lidar_height,has_rgb_world_file,has_lidar_world_file,status
site07_neg04,site07,neg,non_archeologique,,data\exports_qgis\lidar\site07_neg04_lidar.png,,,3507,2480,,True,ok
site07_neg05,site07,neg,non_archeologique,,data\exports_qgis\lidar\site07_neg05_lidar.png,,,3507,2480,,True,ok
site07_patch01,site07,patch,archeologique,,data\exports_qgis\lidar\site07_patch01_lidar.png,,,3507,2480,,True,ok
site07_patch02,site07,patch,archeologique,,data\exports_qgis\lidar\site07_patch02_lidar.png,,,3507,2480,,True,ok
site07_patch03,site07,patch,archeologique,,data\exports_qgis\lidar\site07_patch03_lidar.png,,,3507,2480,,True,ok
site07_patch04,site07,patch,archeologique,,data\exports_qgis\lidar\site07_patch04_lidar.png,,,3507,2480,,True,ok
site08_large,site08,large,archeologique,,data\exports_qgis\lidar\site08_large_lidar.png,,,3507,2480,,True,ok
site08_neg01,site08,neg,non_archeologique,,data\exports_qgis\lidar\site08_neg01_lidar.png,,,3507,2480,,True,ok
site08_neg02,site08,neg,non_archeologique,,data\exports_qgis\lidar\site08_neg02_lidar.png,,,3507,2480,,True,ok
site08_neg03,site08,neg,non_archeologique,,data\exports_qgis\lidar\site08_neg03_lidar.png,,,3507,2480,,True,ok
site08_neg04,site08,neg,non_archeologique,,data\exports_qgis\lidar\site08_neg04_lidar.png,,,3507,2480,,True,ok
site08_neg05,site08,neg,non_archeologique,,data\exports_qgis\lidar\site08_neg05_lidar.png,,,3507,2480,,True,ok
site08_patch01,site08,patch,archeologique,,data\exports_qgis\lidar\site08_patch01_lidar.png,,,3507,2480,,True,ok
site08_patch02,site08,patch,archeologique,,data\exports_qgis\lidar\site08_patch02_lidar.png,,,3507,2480,,True,ok
site08_patch03,site08,patch,archeologique,,data\exports_qgis\lidar\site08_patch03_lidar.png,,,3507,2480,,True,ok
site08_patch04,site08,patch,archeologique,,data\exports_qgis\lidar\site08_patch04_lidar.png,,,3507,2480,,True,ok
site09_neg01,site09,neg,non_archeologique,,data\exports_qgis\lidar\site09_neg01_lidar.png,,,3507,2480,,True,ok
site09_neg02,site09,neg,non_archeologique,,data\exports_qgis\lidar\site09_neg02_lidar.png,,,3507,2480,,True,ok
site09_neg03,site09,neg,non_archeologique,,data\exports_qgis\lidar\site09_neg03_lidar.png,,,3507,2480,,True,ok
site09_neg04,site09,neg,non_archeologique,,data\exports_qgis\lidar\site09_neg04_lidar.png,,,3507,2480,,True,ok
site09_neg05,site09,neg,non_archeologique,,data\exports_qgis\lidar\site09_neg05_lidar.png,,,3507,2480,,True,ok
site09_neg06,site09,neg,non_archeologique,,data\exports_qgis\lidar\site09_neg06_lidar.png,,,3507,2480,,True,ok
site09_patch01,site09,patch,archeologique,,data\exports_qgis\lidar\site09_patch01_lidar.png,,,3507,2480,,True,ok
site09_patch02,site09,patch,archeologique,,data\exports_qgis\lidar\site09_patch02_lidar.png,,,3507,2480,,True,ok
site09_patch03,site09,patch,archeologique,,data\exports_qgis\lidar\site09_patch03_lidar.png,,,3507,2480,,True,ok
site09_patch04,site09,patch,archeologique,,data\exports_qgis\lidar\site09_patch04_lidar.png,,,3507,2480,,True,ok
site10_large,site10,large,archeologique,,data\exports_qgis\lidar\site10_large_lidar.png,,,3507,2480,,True,ok
site10_neg01,site10,neg,non_archeologique,,data\exports_qgis\lidar\site10_neg01_lidar.png,,,3507,2480,,True,ok
site10_neg02,site10,neg,non_archeologique,,data\exports_qgis\lidar\site10_neg02_lidar.png,,,3507,2480,,True,ok
site10_negO3,site10,neg,non_archeologique,,data\exports_qgis\lidar\site10_negO3_lidar.png,,,3507,2480,,True,ok
site10_negO4,site10,neg,non_archeologique,,data\exports_qgis\lidar\site10_negO4_lidar.png,,,3507,2480,,True,ok
site10_negO5,site10,neg,non_archeologique,,data\exports_qgis\lidar\site10_negO5_lidar.png,,,3507,2480,,True,ok
site10_patch01,site10,patch,archeologique,,data\exports_qgis\lidar\site10_patch01_lidar.png,,,3507,2480,,True,ok
site10_patch02,site10,patch,archeologique,,data\exports_qgis\lidar\site10_patch02_lidar.png,,,3507,2480,,True,ok
site10_patch03,site10,patch,archeologique,,data\exports_qgis\lidar\site10_patch03_lidar.png,,,3507,2480,,True,ok
site10_patch04,site10,patch,archeologique,,data\exports_qgis\lidar\site10_patch04_lidar.png,,,3507,2480,,True,ok
site11_large,site11,large,archeologique,,data\exports_qgis\lidar\site11_large_lidar.png,,,3507,2480,,True,ok
site11_neg01,site11,neg,non_archeologique,,data\exports_qgis\lidar\site11_neg01_lidar.png,,,3507,2480,,True,ok
site11_neg02,site11,neg,non_archeologique,,data\exports_qgis\lidar\site11_neg02_lidar.png,,,3507,2480,,True,ok
site11_neg03,site11,neg,non_archeologique,,data\exports_qgis\lidar\site11_neg03_lidar.png,,,3507,2480,,True,ok
site11_neg04,site11,neg,non_archeologique,,data\exports_qgis\lidar\site11_neg04_lidar.png,,,3507,2480,,True,ok
site11_neg05,site11,neg,non_archeologique,,data\exports_qgis\lidar\site11_neg05_lidar.png,,,3507,2480,,True,ok
site11_neg06,site11,neg,non_archeologique,,data\exports_qgis\lidar\site11_neg06_lidar.png,,,3507,2480,,True,ok
site11_patch01,site11,patch,archeologique,,data\exports_qgis\lidar\site11_patch01_lidar.png,,,3507,2480,,True,ok
site11_patch02,site11,patch,archeologique,,data\exports_qgis\lidar\site11_patch02_lidar.png,,,3507,2480,,True,ok
site11_patch03,site11,patch,archeologique,,data\exports_qgis\lidar\site11_patch03_lidar.png,,,3507,2480,,True,ok
site11_patch04,site11,patch,archeologique,,data\exports_qgis\lidar\site11_patch04_lidar.png,,,3507,2480,,True,ok
site11_patch05,site11,patch,archeologique,,data\exports_qgis\lidar\site11_patch05_lidar.png,,,3507,2480,,True,ok
site12_large,site12,large,archeologique,,data\exports_qgis\lidar\site12_large_lidar.png,,,3507,2480,,True,ok
site12_neg01,site12,neg,non_archeologique,,data\exports_qgis\lidar\site12_neg01_lidar.png,,,3507,2480,,True,ok
site12_neg02,site12,neg,non_archeologique,,data\exports_qgis\lidar\site12_neg02_lidar.png,,,3507,2480,,True,ok
site12_neg03,site12,neg,non_archeologique,,data\exports_qgis\lidar\site12_neg03_lidar.png,,,3507,2480,,True,ok
site12_neg04,site12,neg,non_archeologique,,data\exports_qgis\lidar\site12_neg04_lidar.png,,,3507,2480,,True,ok
site12_neg05,site12,neg,non_archeologique,,data\exports_qgis\lidar\site12_neg05_lidar.png,,,3507,2480,,True,ok
site12_neg06,site12,neg,non_archeologique,,data\exports_qgis\lidar\site12_neg06_lidar.png,,,3507,2480,,True,ok
site12_neg07,site12,neg,non_archeologique,,data\exports_qgis\lidar\site12_neg07_lidar.png,,,3507,2480,,True,ok
site12_neg08,site12,neg,non_archeologique,,data\exports_qgis\lidar\site12_neg08_lidar.png,,,3507,2480,,True,ok
site12_neg09,site12,neg,non_archeologique,,data\exports_qgis\lidar\site12_neg09_lidar.png,,,3507,2480,,True,ok
site12_neg10,site12,neg,non_archeologique,,data\exports_qgis\lidar\site12_neg10_lidar.png,,,3507,2480,,True,ok
site12_neg11,site12,neg,non_archeologique,,data\exports_qgis\lidar\site12_neg11_lidar.png,,,3507,2480,,True,ok
site12_patch01,site12,patch,archeologique,,data\exports_qgis\lidar\site12_patch01_lidar.png,,,3507,2480,,True,ok
site12_patch02,site12,patch,archeologique,,data\exports_qgis\lidar\site12_patch02_lidar.png,,,3507,2480,,True,ok
site12_patch03,site12,patch,archeologique,,data\exports_qgis\lidar\site12_patch03_lidar.png,,,3507,2480,,True,ok
site12_patch04,site12,patch,archeologique,,data\exports_qgis\lidar\site12_patch04_lidar.png,,,3507,2480,,True,ok
site12_patch05,site12,patch,archeologique,,data\exports_qgis\lidar\site12_patch05_lidar.png,,,3507,2480,,True,ok
site13_large,site13,large,archeologique,,data\exports_qgis\lidar\site13_large_lidar.png,,,3507,2480,,True,ok
site13_neg01,site13,neg,non_archeologique,,data\exports_qgis\lidar\site13_neg01_lidar.png,,,3507,2480,,True,ok
site13_neg02,site13,neg,non_archeologique,,data\exports_qgis\lidar\site13_neg02_lidar.png,,,3507,2480,,True,ok
site13_neg03,site13,neg,non_archeologique,,data\exports_qgis\lidar\site13_neg03_lidar.png,,,3507,2480,,True,ok
site13_neg04,site13,neg,non_archeologique,,data\exports_qgis\lidar\site13_neg04_lidar.png,,,3507,2480,,True,ok
site13_neg05,site13,neg,non_archeologique,,data\exports_qgis\lidar\site13_neg05_lidar.png,,,3507,2480,,True,ok
site13_neg06,site13,neg,non_archeologique,,data\exports_qgis\lidar\site13_neg06_lidar.png,,,3507,2480,,True,ok
site13_neg07,site13,neg,non_archeologique,,data\exports_qgis\lidar\site13_neg07_lidar.png,,,3507,2480,,True,ok
site13_neg08,site13,neg,non_archeologique,,data\exports_qgis\lidar\site13_neg08_lidar.png,,,3507,2480,,True,ok
site13_neg09,site13,neg,non_archeologique,,data\exports_qgis\lidar\site13_neg09_lidar.png,,,3507,2480,,True,ok
site13_neg10,site13,neg,non_archeologique,,data\exports_qgis\lidar\site13_neg10_lidar.png,,,3507,2480,,True,ok
site13_patch01,site13,patch,archeologique,,data\exports_qgis\lidar\site13_patch01_lidar.png,,,3507,2480,,True,ok
site13_patch02,site13,patch,archeologique,,data\exports_qgis\lidar\site13_patch02_lidar.png,,,3507,2480,,True,ok
site14_large,site14,large,archeologique,,data\exports_qgis\lidar\site14_large_lidar.png,,,3507,2480,,True,ok
site14_neg01,site14,neg,non_archeologique,,data\exports_qgis\lidar\site14_neg01_lidar.png,,,3507,2480,,True,ok
site14_neg02,site14,neg,non_archeologique,,data\exports_qgis\lidar\site14_neg02_lidar.png,,,3507,2480,,True,ok
site14_neg03,site14,neg,non_archeologique,,data\exports_qgis\lidar\site14_neg03_lidar.png,,,3507,2480,,True,ok
site14_neg04,site14,neg,non_archeologique,,data\exports_qgis\lidar\site14_neg04_lidar.png,,,3507,2480,,True,ok
site14_neg05,site14,neg,non_archeologique,,data\exports_qgis\lidar\site14_neg05_lidar.png,,,3507,2480,,True,ok
site14_neg06,site14,neg,non_archeologique,,data\exports_qgis\lidar\site14_neg06_lidar.png,,,3507,2480,,True,ok
site14_neg07,site14,neg,non_archeologique,,data\exports_qgis\lidar\site14_neg07_lidar.png,,,3507,2480,,True,ok
site14_patch01,site14,patch,archeologique,,data\exports_qgis\lidar\site14_patch01_lidar.png,,,3507,2480,,True,ok
site14_patch02,site14,patch,archeologique,,data\exports_qgis\lidar\site14_patch02_lidar.png,,,3507,2480,,True,ok
site14_patch03,site14,patch,archeologique,,data\exports_qgis\lidar\site14_patch03_lidar.png,,,3507,2480,,True,ok
site14_patch04,site14,patch,archeologique,,data\exports_qgis\lidar\site14_patch04_lidar.png,,,3507,2480,,True,ok
site14_patch05,site14,patch,archeologique,,data\exports_qgis\lidar\site14_patch05_lidar.png,,,3507,2480,,True,ok
site15_neg01,site15,neg,non_archeologique,,data\exports_qgis\lidar\site15_neg01_lidar.png,,,2690,2480,,True,ok
site15_neg02,site15,neg,non_archeologique,,data\exports_qgis\lidar\site15_neg02_lidar.png,,,2882,2480,,True,ok
site15_neg03,site15,neg,non_archeologique,,data\exports_qgis\lidar\site15_neg03_lidar.png,,,3507,2480,,True,ok
site15_neg04,site15,neg,non_archeologique,,data\exports_qgis\lidar\site15_neg04_lidar.png,,,3507,2480,,True,ok
site15_neg06,site15,neg,non_archeologique,,data\exports_qgis\lidar\site15_neg06_lidar.png,,,3507,2480,,True,ok
site15_neg07,site15,neg,non_archeologique,,data\exports_qgis\lidar\site15_neg07_lidar.png,,,3507,2480,,True,ok
site15_neg08,site15,neg,non_archeologique,,data\exports_qgis\lidar\site15_neg08_lidar.png,,,3507,2480,,True,ok
site15_neg09,site15,neg,non_archeologique,,data\exports_qgis\lidar\site15_neg09_lidar.png,,,3507,2480,,True,ok
site15_patch01,site15,patch,archeologique,,data\exports_qgis\lidar\site15_patch01_lidar.png,,,3507,2480,,True,ok
site15_patch02,site15,patch,archeologique,,data\exports_qgis\lidar\site15_patch02_lidar.png,,,3507,2480,,True,ok
site15_patch03,site15,patch,archeologique,,data\exports_qgis\lidar\site15_patch03_lidar.png,,,3507,2480,,True,ok
